year,lfs,exp,salary,weight,age,ftpt,edu,sex,industry,occup,self_emp,elementary_edu,highschool_edu,postsec_edu,undergrad_edu,graduate_edu,union,student_status,grad_highschool_refyear,grad_college_refyear,grad_univ_refyear,public_sector,multiple_jobs,firm_size,loc_size,tenure,edu_level
2010,employed all year,45.0,46398.80952380953,1403.2068,66.0,part-time,non-university postsecondary certificate,0,transportation and warehousing,transport and equipment operators,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,208.0,4
2010,employed all year,2.0,49050.17006802721,1215.6951,19.0,full-time,graduated high school,0,construction,"trades helpers, construction, and transportation labourers",0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,20.0,18.0,3
2010,employed all year,27.0,29164.96598639456,421.0911,48.0,full-time,9-10 years of elementary and secondary school,1,"business, building and other support services",occupation in protective services,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,30.0,2
2010,"employed part-year, not in labour force part-year",12.0,7622.661564625851,2095.4932,51.0,part-time,bachelor's degree,1,educational services,teachers and professors,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,500.0,15.0,5
2010,employed all year,21.0,122625.42517006803,1530.1054,43.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing",middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1000.0,259.0,4
2010,employed all year,6.0,82855.01700680272,1887.275,45.0,full-time,bachelor's degree,0,manufacturing,machine operators and assemblers in manufacturing,0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,100.0,52.0,5
2010,employed all year,32.0,132568.02721088435,896.5211,49.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing",middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,108.0,4
2010,employed all year,0.0,27839.285714285717,1103.1462,41.0,part-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,0,0,100.0,100.0,41.0,4
2010,employed all year,27.0,18559.52380952381,436.905,45.0,part-time,non-university postsecondary certificate,1,other services,"chefs and cooks, food and beverage service",0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,199.0,4
2010,employed all year,28.0,218737.2448979592,764.0031,48.0,full-time,bachelor's degree,0,manufacturing,senior management,0,1,1,0,1,0,0,0,0,0,0,0,0,100.0,20.0,248.0,5
2010,employed all year,36.0,86169.21768707484,693.8188,51.0,full-time,some non-university postsecondary (no certificate),0,"professional, scientific and technical services",natural and applied sciences,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,1.0,150.0,3
2010,employed all year,9.0,49050.17006802721,448.4654,45.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing","financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1.0,98.0,4
2010,employed all year,37.0,53027.21088435374,331.1008,60.0,full-time,graduated high school,0,manufacturing,"trades helpers, construction, and transportation labourers",0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,20.0,440.0,3
2010,employed all year,23.0,54352.89115646259,63.3774,54.0,full-time,non-university postsecondary certificate,1,health care and social assistance,,0,1,1,1,0,0,1,0,0,0,0,1,0,500.0,500.0,191.0,4
2010,employed all year,8.0,115997.02380952382,723.6575,34.0,full-time,some non-university postsecondary (no certificate),0,"finance, insurance, real estate and leasing","financial, secretarial and administrative",0,1,1,0,0,0,1,0,0,0,0,0,0,500.0,100.0,68.0,3
2010,employed all year,23.0,79540.81632653062,268.1739,40.0,full-time,non-university postsecondary certificate,1,utilities,clerical and supervisor occupations,0,1,1,1,0,0,1,0,0,0,0,0,1,1000.0,100.0,69.0,4
2010,employed all year,16.0,89483.41836734694,743.1189,44.0,full-time,bachelor's degree,1,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,1000.0,88.0,5
2010,employed all year,19.0,76226.6156462585,378.4316,39.0,full-time,non-university postsecondary certificate,0,transportation and warehousing,transport and equipment operators,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,13.0,4
2010,employed all year,33.0,33142.00680272109,265.2528,54.0,full-time,9-10 years of elementary and secondary school,1,accommodation and food services,,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,137.0,2
2010,employed all year,5.0,46398.80952380953,234.3344,28.0,full-time,non-university postsecondary certificate,1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,41.0,4
2010,employed all year,8.0,64958.333333333336,61.0912,46.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,372.0,4
2010,employed all year,9.0,86169.21768707484,197.676,38.0,full-time,non-university postsecondary certificate,1,health care and social assistance,professional in health,0,1,1,1,0,0,1,0,0,0,0,1,1,1000.0,1000.0,67.0,4
2010,employed all year,9.0,39770.40816326531,176.1539,29.0,full-time,bachelor's degree,1,"business, building and other support services",teachers and professors,0,1,1,0,1,0,1,0,0,0,0,0,0,1000.0,100.0,84.0,5
2010,employed all year,6.0,63632.65306122449,355.713,28.0,full-time,bachelor's degree,1,educational services,middle management,1,1,1,0,1,0,1,0,0,0,0,1,1,1000.0,1000.0,103.0,5
2010,employed all year,17.0,55678.571428571435,439.9367,41.0,full-time,non-university postsecondary certificate,0,public administration,clerical and supervisor occupations,0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,36.0,4
2010,employed all year,21.0,27176.445578231294,284.7495,41.0,full-time,non-university postsecondary certificate,1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,100.0,246.0,4
2010,"employed part-year, unemployed part-year",1.0,54352.89115646259,831.409,24.0,full-time,bachelor's degree,1,manufacturing,natural and applied sciences,0,1,1,0,1,0,0,0,0,0,0,0,0,20.0,20.0,10.0,5
2010,employed all year,29.0,76226.6156462585,1141.786,57.0,full-time,bachelor's degree,0,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,20.0,28.0,5
2010,employed all year,16.0,122625.42517006803,183.8867,33.0,full-time,non-university postsecondary certificate,1,manufacturing,middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,100.0,130.0,4
2010,employed all year,1.0,19222.363945578232,408.7609,31.0,full-time,non-university postsecondary certificate,1,other services,childcare and home support workers,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,23.0,4
2010,employed all year,32.0,102740.22108843538,170.684,58.0,full-time,bachelor's degree,1,health care and social assistance,professional in health,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,500.0,24.0,5
2010,employed all year,13.0,82855.01700680272,129.5054,40.0,full-time,bachelor's degree,1,educational services,middle management,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,1000.0,96.0,5
2010,employed all year,22.0,33142.00680272109,308.5627,56.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing",clerical and supervisor occupations,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,20.0,66.0,4
2010,employed all year,25.0,30490.646258503402,657.0437,59.0,part-time,bachelor's degree,1,trade,,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,12.0,5
2010,employed all year,21.0,92797.61904761905,623.9319,45.0,full-time,bachelor's degree,0,trade,"wholesale, technical, insurance, real estate sales specialists",0,1,1,0,1,0,0,0,0,0,0,0,0,100.0,1.0,48.0,5
2010,employed all year,25.0,115997.02380952382,129.2059,45.0,full-time,non-university postsecondary certificate,0,public administration,occupation in protective services,0,1,1,1,0,0,0,0,0,0,0,1,0,1000.0,20.0,306.0,4
2010,employed all year,25.0,119311.22448979592,122.0598,48.0,full-time,university certificate above bachelor,1,educational services,teachers and professors,0,1,1,0,1,1,1,0,0,0,0,1,0,500.0,20.0,148.0,6
2010,employed all year,12.0,72912.4149659864,211.577,41.0,full-time,bachelor's degree,1,construction,professional in business and finance,0,1,1,0,1,0,0,0,0,0,0,0,0,20.0,1.0,24.0,5
2010,employed all year,4.0,34467.68707482993,1251.527,26.0,full-time,bachelor's degree,1,educational services,teachers and professors,0,1,1,0,1,0,0,1,0,0,1,1,0,20.0,20.0,5.0,5
2010,employed all year,5.0,59655.61224489796,1659.7865,29.0,full-time,bachelor's degree,0,public administration,clerical and supervisor occupations,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,1000.0,29.0,5
2010,employed all year,33.0,125939.62585034015,1344.9941,59.0,full-time,bachelor's degree,0,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,100.0,1.0,155.0,5
2010,employed all year,5.0,54352.89115646259,629.143,29.0,full-time,bachelor's degree,0,trade,clerical and supervisor occupations,0,1,1,0,1,0,0,0,0,0,0,0,0,20.0,1.0,57.0,5
2010,"employed part-year, unemployed part-year",1.0,79540.81632653062,387.3619,23.0,full-time,non-university postsecondary certificate,0,manufacturing,machine operators and assemblers in manufacturing,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,500.0,11.0,4
2010,employed all year,0.0,7291.24149659864,1444.6473,23.0,part-time,11-13 years of elementary and secondary school (not graduated),0,trade,,0,1,0,0,0,0,1,0,0,0,0,0,0,1000.0,100.0,36.0,2
2010,employed all year,26.0,112682.8231292517,860.0055,48.0,full-time,non-university postsecondary certificate,0,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,1,1,20.0,20.0,252.0,4
2010,employed all year,35.0,49050.17006802721,753.9166,58.0,full-time,university certificate above bachelor,1,educational services,,0,1,1,0,1,1,1,0,0,0,0,1,0,20.0,20.0,420.0,6
2010,employed all year,4.0,51701.530612244904,1371.0117,31.0,full-time,bachelor's degree,1,health care and social assistance,,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,1000.0,15.0,5
2010,employed all year,30.0,172338.43537414967,720.3715,60.0,full-time,university certificate above bachelor,1,manufacturing,natural and applied sciences,0,1,1,0,1,1,0,0,0,0,0,0,0,1000.0,500.0,85.0,6
2010,employed all year,7.0,145824.8299319728,2545.3926,30.0,full-time,bachelor's degree,0,public administration,natural and applied sciences,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,500.0,21.0,5
2010,employed all year,9.0,109368.6224489796,261.1873,31.0,full-time,bachelor's degree,0,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,20.0,100.0,5
2010,employed all year,47.0,152453.231292517,209.7503,64.0,full-time,non-university postsecondary certificate,0,educational services,middle management,0,1,1,1,0,0,1,0,0,0,0,0,0,1.0,1.0,50.0,4
2010,employed all year,32.0,69598.21428571429,362.0777,52.0,full-time,graduated high school,1,public administration,clerical and supervisor occupations,0,1,1,0,0,0,1,0,0,0,0,1,0,1000.0,500.0,252.0,3
2010,employed all year,34.0,115997.02380952382,1483.0311,57.0,full-time,some university (no certificate),1,"finance, insurance, real estate and leasing",middle management,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,422.0,3
2010,employed all year,4.0,25850.765306122452,921.8538,61.0,part-time,graduated high school,0,accommodation and food services,"chefs and cooks, food and beverage service",0,1,1,0,0,0,1,0,0,0,0,0,0,100.0,100.0,60.0,3
2010,employed all year,38.0,66284.01360544217,1175.6324,54.0,full-time,bachelor's degree,1,"finance, insurance, real estate and leasing",professional in business and finance,0,1,1,0,1,0,0,0,0,0,0,0,0,100.0,20.0,59.0,5
2010,employed all year,13.0,57004.251700680274,1532.674,46.0,full-time,non-university postsecondary certificate,1,trade,"wholesale, technical, insurance, real estate sales specialists",0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,102.0,4
2010,employed all year,16.0,115997.02380952382,795.5154,42.0,full-time,bachelor's degree,0,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,100.0,148.0,5
2010,employed all year,16.0,115997.02380952382,1211.0878,38.0,full-time,bachelor's degree,0,public administration,middle management,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,100.0,137.0,5
2010,employed all year,31.0,102740.22108843538,1223.7523,51.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,128.0,4
2010,employed all year,37.0,125939.62585034015,411.896,54.0,full-time,non-university postsecondary certificate,0,manufacturing,other trades,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1000.0,439.0,4
2010,employed all year,8.0,159081.63265306124,932.3306,32.0,full-time,non-university postsecondary certificate,0,manufacturing,natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1000.0,94.0,4
2010,employed all year,12.0,304906.462585034,541.9895,45.0,full-time,some university (no certificate),0,accommodation and food services,,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,120.0,3
2010,employed all year,37.0,76226.6156462585,338.4418,54.0,full-time,non-university postsecondary certificate,0,other services,other trades,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,108.0,4
2010,employed all year,23.0,62306.97278911565,206.8801,43.0,full-time,graduated high school,1,manufacturing,middle management,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,100.0,157.0,3
2010,employed all year,2.0,25187.92517006803,366.7941,24.0,full-time,university certificate below bachelor,1,construction,"financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,9.0,4
2010,employed all year,26.0,69598.21428571429,2406.8105,43.0,full-time,non-university postsecondary certificate,0,transportation and warehousing,,0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,100.0,276.0,4
2010,employed all year,2.0,16571.003401360544,545.4375,26.0,part-time,non-university postsecondary certificate,1,health care and social assistance,"occupations in social science, government service and religion",0,1,1,1,0,0,0,1,0,1,0,0,1,20.0,20.0,18.0,4
2010,employed all year,31.0,76226.6156462585,162.067,57.0,full-time,non-university postsecondary certificate,1,trade,middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,100.0,460.0,4
2010,employed all year,19.0,112682.8231292517,176.9922,44.0,full-time,university certificate above bachelor,0,trade,middle management,0,1,1,0,1,1,0,0,0,0,0,0,0,100.0,1.0,180.0,6
2010,employed all year,33.0,72912.4149659864,207.5035,53.0,full-time,some non-university postsecondary (no certificate),1,utilities,clerical and supervisor occupations,0,1,1,0,0,0,1,0,0,0,0,1,0,100.0,100.0,403.0,3
2010,employed all year,3.0,122625.42517006803,1512.2973,35.0,full-time,university certificate above bachelor,0,educational services,teachers and professors,0,1,1,0,1,1,0,0,0,0,0,1,0,1000.0,1000.0,30.0,6
2010,employed all year,3.0,69598.21428571429,4732.7963,27.0,full-time,bachelor's degree,0,manufacturing,machine operators and assemblers in manufacturing,0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,1000.0,25.0,5
2010,employed all year,11.0,47724.48979591837,122.4311,32.0,full-time,non-university postsecondary certificate,1,"professional, scientific and technical services",natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,24.0,4
2010,"employed part-year, not in labour force part-year",13.0,49050.17006802721,257.0983,38.0,full-time,graduated high school,1,transportation and warehousing,transport and equipment operators,0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,20.0,103.0,3
2010,employed all year,13.0,92797.61904761905,236.845,32.0,full-time,some university (no certificate),1,public administration,clerical and supervisor occupations,0,1,1,0,0,0,1,0,0,0,0,1,0,100.0,100.0,140.0,3
2010,employed all year,28.0,89483.41836734694,180.1819,47.0,full-time,graduated high school,1,"information, culture and recreation",natural and applied sciences,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,1.0,273.0,3
2010,employed all year,13.0,96111.81972789115,396.5744,35.0,full-time,non-university postsecondary certificate,0,construction,contractors and supervisors in trades and transportation,0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,1000.0,144.0,4
2010,employed all year,13.0,57004.251700680274,283.2887,39.0,full-time,non-university postsecondary certificate,0,accommodation and food services,"chefs and cooks, food and beverage service",0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,100.0,21.0,4
2010,employed all year,38.0,89483.41836734694,278.8968,59.0,full-time,non-university postsecondary certificate,1,health care and social assistance,middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,100.0,382.0,4
2010,employed all year,9.0,102740.22108843538,85.7019,55.0,full-time,,1,health care and social assistance,"occupations in social science, government service and religion",0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,20.0,252.0,0
2010,employed all year,31.0,63632.65306122449,631.5002,49.0,full-time,non-university postsecondary certificate,1,health care and social assistance,clerical and supervisor occupations,0,1,1,1,0,0,1,0,0,0,0,1,1,20.0,20.0,368.0,4
2010,employed all year,0.0,21210.884353741498,164.9158,45.0,part-time,graduated high school,1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,0,0,0,1,0,0,0,0,0,0,1000.0,20.0,252.0,3
